# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	91.2215
_ch0_neuron0,	91.2327
_ch0_neuron0,	91.2451
_ch0_neuron0,	91.2492
_ch0_neuron0,	91.2533
_ch0_neuron0,	91.2671
_ch0_neuron0,	91.2712
_ch0_neuron0,	91.2805
_ch0_neuron0,	91.2851
_ch0_neuron0,	91.2896
_ch0_neuron0,	91.3173
_ch0_neuron0,	91.3385
_ch0_neuron0,	91.3516
_ch0_neuron0,	91.3656
_ch0_neuron0,	91.3793
_ch0_neuron0,	91.3879
_ch0_neuron0,	91.4561
_ch0_neuron0,	91.4672
_ch0_neuron0,	91.4808
_ch0_neuron0,	91.4986
_ch0_neuron0,	91.5257
_ch0_neuron0,	91.5291
_ch0_neuron0,	91.5383
_ch0_neuron0,	91.5534
_ch0_neuron0,	91.5644
_ch0_neuron0,	91.6001
_ch0_neuron0,	91.6155
_ch0_neuron0,	91.6353
_ch0_neuron0,	91.6493
_ch0_neuron0,	91.6941
_ch0_neuron0,	91.7052
_ch0_neuron0,	91.7243
_ch0_neuron0,	91.7500
_ch0_neuron0,	91.7702
_ch0_neuron0,	91.7810
_ch0_neuron0,	91.8061
_ch0_neuron0,	91.8170
_ch0_neuron0,	91.8358
_ch0_neuron0,	91.8518
_ch0_neuron0,	91.8695
_ch0_neuron0,	91.9505
_ch0_neuron0,	91.9659
_ch0_neuron0,	92.0009
_ch0_neuron0,	92.0645
_ch0_neuron0,	92.0820
_ch0_neuron0,	92.0981
_ch0_neuron0,	92.1338
_ch0_neuron0,	92.1715
_ch0_neuron0,	92.2053
_ch0_neuron0,	92.2363
_ch0_neuron0,	92.2535
_ch0_neuron0,	92.2638
_ch0_neuron0,	92.3717
_ch0_neuron0,	92.4442
_ch0_neuron0,	92.4489
_ch0_neuron0,	92.4557
_ch0_neuron0,	92.4765
_ch0_neuron0,	92.5941
_ch0_neuron0,	92.6024
_ch0_neuron0,	92.6157
_ch0_neuron0,	92.6216
_ch0_neuron0,	92.6994
_ch0_neuron0,	92.7074
_ch0_neuron0,	92.7200
_ch0_neuron0,	92.7331
_ch0_neuron0,	92.7684
_ch0_neuron0,	92.8670
_ch0_neuron0,	92.8826
_ch0_neuron0,	92.8924
_ch0_neuron0,	92.9020
_ch0_neuron0,	93.0018
_ch0_neuron0,	93.0261
_ch0_neuron0,	93.0448
_ch0_neuron0,	93.0949
_ch0_neuron0,	93.1578
_ch0_neuron0,	93.2017
_ch0_neuron0,	93.2380
_ch0_neuron0,	93.3972
_ch0_neuron0,	93.4031
_ch0_neuron0,	93.4126
_ch0_neuron0,	93.5392
_ch0_neuron0,	93.5703
_ch0_neuron0,	93.5720
_ch0_neuron0,	93.6588
_ch0_neuron0,	93.7480
_ch0_neuron0,	93.7575
_ch0_neuron0,	93.8290
_ch0_neuron0,	93.8670
_ch0_neuron0,	93.8802
_ch0_neuron0,	93.9808
_ch0_neuron0,	93.9975
_ch0_neuron0,	94.0973
_ch0_neuron0,	94.1298
_ch0_neuron0,	94.3265
_ch0_neuron0,	94.4934
_ch0_neuron0,	94.4990
_ch0_neuron0,	94.5955
_ch0_neuron0,	94.6252
_ch0_neuron0,	94.7101
_ch0_neuron0,	94.7745
_ch0_neuron0,	94.7828
_ch0_neuron0,	94.9164
_ch0_neuron0,	94.9785
_ch0_neuron0,	95.0767
_ch0_neuron0,	95.1122
_ch0_neuron0,	95.1405
_ch0_neuron0,	95.1480
_ch0_neuron0,	95.1853
_ch0_neuron0,	95.2101
_ch0_neuron0,	95.2212
_ch0_neuron0,	95.2314
_ch0_neuron0,	95.3269
_ch0_neuron0,	95.4433
_ch0_neuron0,	95.4491
_ch0_neuron0,	95.4579
_ch0_neuron0,	95.5683
_ch0_neuron0,	95.5783
_ch0_neuron0,	95.5981
_ch0_neuron0,	95.6643
_ch0_neuron0,	95.7731
_ch0_neuron0,	95.7793
_ch0_neuron0,	95.7931
_ch0_neuron0,	95.9358
_ch0_neuron0,	95.9457
_ch0_neuron0,	96.0594
_ch0_neuron0,	96.2124
_ch0_neuron0,	96.2167
_ch0_neuron0,	96.2332
_ch0_neuron0,	96.3274
_ch0_neuron0,	96.4109
_ch0_neuron0,	96.4461
_ch0_neuron0,	96.4644
_ch0_neuron0,	96.4767
_ch0_neuron0,	96.4783
_ch0_neuron0,	96.6852
_ch0_neuron0,	96.7195
_ch0_neuron0,	96.7275
_ch0_neuron0,	96.9195
_ch0_neuron0,	96.9347
_ch0_neuron0,	97.0494
_ch0_neuron0,	97.1070
_ch0_neuron0,	97.1128
_ch0_neuron0,	97.1314
_ch0_neuron0,	97.1356
_ch0_neuron0,	97.2952
_ch0_neuron0,	97.3394
_ch0_neuron0,	97.3703
_ch0_neuron0,	97.3795
_ch0_neuron0,	97.6000
_ch0_neuron0,	97.6152
_ch0_neuron0,	97.6635
_ch0_neuron0,	97.7165
_ch0_neuron0,	97.7257
_ch0_neuron0,	97.9950
_ch0_neuron0,	98.0132
_ch0_neuron0,	98.0368
_ch0_neuron0,	98.1588
_ch0_neuron0,	98.1665
_ch0_neuron0,	98.1862
_ch0_neuron0,	98.4029
_ch0_neuron0,	98.4095
_ch0_neuron0,	98.4203
_ch0_neuron0,	98.5094
_ch0_neuron0,	98.5130
_ch0_neuron0,	98.5174
_ch0_neuron0,	98.5632
_ch0_neuron0,	98.5806
_ch0_neuron0,	98.7297
_ch0_neuron0,	98.8301
_ch0_neuron0,	98.9771
_ch0_neuron0,	98.9830
_ch0_neuron0,	99.0142
_ch0_neuron0,	99.0965
_ch0_neuron0,	99.1974
_ch0_neuron0,	99.2290
_ch0_neuron0,	99.3901
_ch0_neuron0,	99.3973
_ch0_neuron0,	99.4091
_ch0_neuron0,	99.4825
_ch0_neuron0,	99.5284
_ch0_neuron0,	99.5710
_ch0_neuron0,	99.5773
_ch0_neuron0,	99.7323
_ch0_neuron0,	99.7687
_ch0_neuron0,	99.7745
_ch0_neuron0,	99.7878
_ch0_neuron0,	99.9506
_ch0_neuron0,	100.0838
_ch0_neuron0,	100.0905
_ch0_neuron0,	100.0991
_ch0_neuron0,	100.1332
_ch0_neuron0,	100.1817
_ch0_neuron0,	100.2837
_ch0_neuron0,	100.4290
_ch0_neuron0,	100.4402
_ch0_neuron0,	100.6884
_ch0_neuron0,	100.6954
_ch0_neuron0,	100.7198
_ch0_neuron0,	100.9679
_ch0_neuron0,	101.0323
_ch0_neuron0,	101.0476
_ch0_neuron0,	101.0639
_ch0_neuron0,	101.0671
_ch0_neuron0,	101.0791
_ch0_neuron0,	101.0964
_ch0_neuron0,	101.1126
_ch0_neuron0,	101.1175
_ch0_neuron0,	101.2822
_ch0_neuron0,	101.3039
_ch0_neuron0,	101.3152
_ch0_neuron0,	101.4632
_ch0_neuron0,	101.4695
_ch0_neuron0,	101.5141
_ch0_neuron0,	101.8473
_ch0_neuron0,	101.8526
_ch0_neuron0,	101.8626
_ch0_neuron0,	102.1524
_ch0_neuron0,	102.1827
_ch0_neuron0,	102.1968
_ch0_neuron0,	102.4221
_ch0_neuron0,	102.4294
_ch0_neuron0,	102.7095
_ch0_neuron0,	102.7162
_ch0_neuron0,	102.7202
_ch0_neuron0,	102.7273
_ch0_neuron0,	102.7437
_ch0_neuron0,	102.7650
_ch0_neuron0,	102.9205
_ch0_neuron0,	103.0751
_ch0_neuron0,	103.0818
_ch0_neuron0,	103.2323
_ch0_neuron0,	103.2670
_ch0_neuron0,	103.2828
_ch0_neuron0,	103.3157
_ch0_neuron0,	103.4526
_ch0_neuron0,	103.6475
_ch0_neuron0,	103.6546
_ch0_neuron0,	103.6692
_ch0_neuron0,	103.6818
_ch0_neuron0,	103.7313
_ch0_neuron0,	103.8352
_ch0_neuron0,	103.8870
_ch0_neuron0,	103.9882
_ch0_neuron0,	104.2512
_ch0_neuron0,	104.3478
_ch0_neuron0,	104.3490
_ch0_neuron0,	104.6342
_ch0_neuron0,	104.7682
_ch0_neuron0,	105.6330
_ch0_neuron0,	105.7005
_ch0_neuron0,	105.8489
_ch0_neuron0,	105.8694
_ch0_neuron0,	105.8897
_ch0_neuron0,	105.9026
_ch0_neuron0,	106.1171
_ch0_neuron0,	106.2152
_neuron0threshhig18296,	0.0000
_neuron0threshlow3398,	0.0000
